# source, target, weight, time
1820,6861,1,1195116660
1820,6585,1,1197424620
1822,2059,1,1147043160
1822,3519,1,1149612600
1822,2617,1,1158517740
1822,3624,1,1158517680
1822,4350,1,1160800860
1822,3781,1,1162179000
1822,5144,1,1158514440
1824,1823,1,1131807840
1824,1486,1,1132086480
1824,1358,1,1131886980
1824,910,1,1133469720
1824,1968,1,1133547900
1824,1793,1,1133544120
1824,1944,1,1134314580
1824,2046,1,1134314460
1824,1609,1,1134482880
1824,862,1,1134759600
1824,2079,-1,1134759240
1824,1835,1,1135083660
1824,1734,1,1135083180
1824,1272,1,1135083420
1824,1485,1,1135602600
1824,1890,1,1135792020
1824,874,1,1136032320
1824,1366,1,1136211900
1824,1562,1,1136289960
1824,1937,1,1137330720
1824,2381,1,1137508740
1824,2405,1,1137509160
1824,1830,1,1138028820
1824,2580,1,1139417040
1824,2583,1,1139916600
1824,2123,1,1141399080
1824,2819,-1,1142270040
1824,1244,1,1142862840
1824,1594,1,1142436900
1824,1613,1,1142515980
1824,2582,1,1142429460
1824,1420,1,1142891100
1824,698,1,1143033000
1824,2970,1,1143727740
1824,2038,1,1143890280
1824,3007,1,1144862580
1824,1493,1,1145373600
1824,3141,1,1157558880
1824,2396,1,1145904960
1824,2017,1,1147094940
1824,1062,1,1147276800
1824,2444,1,1147602720
1824,3301,1,1150452240
1824,3109,1,1149528600
1824,2428,1,1151581140
1824,2127,1,1154095140
1824,2420,1,1155688380
1824,4031,1,1156098780
1824,3580,1,1157627700
1824,3134,1,1158270660
1824,4233,1,1160045880
1824,4291,1,1160564160
1824,3154,1,1166802480
1824,2301,1,1170351000
1824,5144,-1,1158496560
1824,1761,1,1134483600
1825,1823,1,1131886620
1825,827,1,1132276260
1825,1450,1,1132334280
1825,910,1,1133540460
1825,693,1,1133555820
1825,1629,1,1133525640
1825,1643,1,1134052560
1825,2019,1,1134123120
1825,1824,1,1134052320
1825,1961,1,1134851280
1825,1734,1,1135015320
1825,2004,1,1135950120
1825,1681,-1,1136656560
1825,2287,1,1136983020
1825,3703,-1,1159352040
1825,4233,-1,1160185620
1825,3644,-1,1161315660
1826,1486,1,1131796920
1827,1486,1,1131817260
1828,1486,1,1131889080
1828,2124,1,1147634580
1828,2471,1,1147634700
1828,3318,-1,1148426160
1828,3440,-1,1148497080
1828,2348,1,1149183780
1828,2732,1,1149958860
1828,1420,1,1151373300
1828,3242,1,1152664140
1828,3685,1,1152071280
1828,1130,1,1153059840
1828,1892,1,1153060140
1828,3816,1,1153748640
1828,3939,1,1155424440
1828,1267,-1,1155415680
1828,2191,1,1157928960
1828,4233,1,1160000460
1828,4694,1,1170805500
1828,5743,1,1179250860
1828,5766,1,1179251880
1828,982,-1,1179251520
1828,5770,1,1179334080
1828,4616,1,1179769860
1828,3548,-1,1179591360
1828,5685,1,1179855600
1828,1235,1,1179769740
1828,4226,1,1179855360
1828,4634,1,1179867840
1828,5251,-1,1180132380
1828,3672,1,1180814460
1828,5863,-1,1180363560
1828,5887,1,1180814160
1828,4489,1,1180790640
1828,3475,1,1180790520
1828,4213,1,1180887180
1828,5784,1,1180884420
1829,1486,1,1131964560
1829,1358,1,1131964260
1829,1919,1,1133026800
1829,910,1,1133310480
1829,1676,1,1136247420
1829,1795,1,1138876680
1829,2434,1,1138442340
1829,1830,1,1138442400
1829,2451,1,1138441980
1829,321,1,1138442100
1829,1266,1,1138442220
1829,962,1,1138442040
1829,1393,1,1138441740
1829,1256,1,1138441920
1829,1501,1,1138834740
1829,1515,1,1138834620
1829,1509,1,1138834980
1829,2532,1,1138876620
1829,2202,1,1138834560
1829,2546,1,1138834500
1829,2556,1,1139620140
1829,51,1,1139619960
1829,2560,1,1139619900
1829,2564,1,1139619840
1829,1924,1,1139619840
1829,2525,1,1139619720
1829,369,1,1139620200
1829,694,1,1139620200
1829,2580,1,1139619780
1829,1940,1,1139620260
1829,2583,1,1139620260
1829,1298,1,1139614920
1829,2122,1,1139969280
1829,1584,1,1139969340
1829,2071,1,1140135540
1829,1984,1,1140135480
1829,2378,1,1140873840
1829,1566,1,1140873900
1829,2665,1,1140873960
1829,2169,1,1140874080
1829,1664,1,1140874080
1829,391,1,1140874080
1829,2328,1,1141227120
1829,2691,1,1141227060
1829,2698,1,1141227120
1829,2746,1,1141937220
1829,2706,1,1141937400
1829,1178,1,1141937460
1829,2062,1,1141937100
1829,2371,1,1142657940
1829,1594,1,1142657880
1829,1613,1,1142658000
1829,2582,1,1142658120
1829,2847,1,1142475780
1829,2863,1,1142658000
1829,2872,1,1142657820
1829,1649,1,1143666540
1829,2604,1,1143666480
1829,1156,1,1143666660
1829,2032,1,1143666540
1829,1669,1,1143666600
1829,575,1,1143666600
1829,2968,1,1143666600
1829,2970,1,1143666480
1829,2381,1,1143845400
1829,1493,1,1145699940
1830,1486,1,1132004340
1830,855,1,1132738080
1830,1944,1,1134197520
1830,696,1,1134362280
1830,1366,1,1136625840
1830,1562,1,1136625780
1830,2287,1,1137278640
1830,1937,1,1137278040
1830,2434,1,1138148100
1830,1266,1,1138688640
1830,51,1,1139078700
1830,1940,1,1139946240
1830,1664,1,1140735900
1830,2970,1,1144120740
1830,2381,1,1144119420
1830,2372,1,1144786620
1831,1486,1,1132060380
1831,862,1,1134742020
1831,2787,1,1149441180
1832,1050,1,1132066440
1833,1050,1,1132167360
1833,1761,1,1134678600
1833,6502,1,1190176200
1834,1050,1,1132264740
1835,1050,1,1132608660
1835,51,1,1131956940
1835,1358,1,1132526820
1835,1839,1,1132586760
1835,379,1,1132608600
1835,606,1,1132608660
1835,1559,1,1132608660
1835,1450,1,1132857360
1835,1892,1,1132857120
1835,855,1,1132857180
1835,1897,1,1133042160
1835,1829,1,1133042160
1835,1903,1,1133042220
1835,1568,1,1133042220
1835,1908,1,1133042280
1835,1591,1,1133042220
1835,1919,1,1133042280
1835,1035,1,1133042220
1835,1923,1,1133277180
1835,1928,1,1133042280
1835,1290,1,1133277180
1835,1804,1,1133277180
1835,1936,1,1133277180
1835,1174,1,1133465640
1835,1956,1,1133465580
1835,1616,1,1133465820
1835,1968,1,1133465820
1835,1793,1,1133527860
1835,693,1,1133528040
1835,1976,1,1133527920
1835,1977,1,1133528100
1835,1629,1,1133528100
1835,795,1,1133882820
1835,1988,1,1133708820
1835,1989,1,1133882760
1835,1014,1,1133882700
1835,1909,1,1133882580
1835,2010,1,1133882640
1835,892,1,1133882520
1835,762,1,1133882520
1835,1643,1,1133906280
1835,1476,1,1134586200
1835,1944,1,1134586260
1835,1640,1,1134586320
1835,2046,1,1134586380
1835,696,1,1134586320
1835,1701,1,1134586440
1835,2018,1,1134586440
1835,1260,1,1134586440
1835,1609,1,1134586500
1835,1898,1,1134586560
1835,2053,1,1134586560
1835,971,1,1134679800
1835,1237,1,1134679920
1835,533,1,1134679860
1835,2074,1,1134679920
1835,1415,1,1134858240
1835,1814,1,1134912180
1835,944,1,1135696560
1835,863,1,1135696200
1835,1485,1,1135696440
1835,948,1,1135696380
1835,1001,1,1137446940
1835,1890,1,1135683360
1835,1418,1,1135696080
1835,1184,1,1135768260
1835,1676,1,1136127180
1835,1366,1,1136127180
1835,1562,1,1136127120
1835,2208,1,1136209620
1835,2224,1,1136742420
1835,2258,1,1137446940
1835,1471,1,1136455140
1835,2048,1,1136742480
1835,2132,1,1136742480
1835,1681,1,1136742540
1835,930,1,1136742480
1835,1064,1,1136742420
1835,2287,1,1137446880
1835,885,1,1137446880
1835,2356,1,1137446880
1835,2361,1,1137446880
1835,1937,1,1137446880
1835,2379,1,1137446940
1835,1578,1,1137446940
1835,2371,1,1137446820
1835,2855,1,1132526940
1835,1761,1,1134586500
1836,1358,1,1131896520
1836,1898,1,1135091700
1836,2053,1,1134759480
1836,2258,1,1137593700
1836,930,1,1137178080
1836,2360,1,1137177660
1836,2381,1,1137788460
1836,1699,1,1137788220
1836,2546,1,1139335200
1836,2580,1,1139335200
1836,2169,1,1140552120
1836,2057,1,1141877400
1836,2765,1,1142351400
1836,2032,1,1143464160
1836,1669,1,1143824280
1836,1951,1,1143823680
1836,1275,1,1143823500
1836,2348,-1,1145304360
1836,2099,1,1146501180
1836,1493,-1,1145390160
1836,1062,1,1147367820
1836,2124,1,1147809120
1836,1567,1,1149788880
1836,3521,1,1149788880
1836,3591,1,1151061780
1836,1761,1,1142351460
1837,1358,1,1132025700
1838,1358,1,1132152000
1838,1839,1,1132369800
1838,379,1,1132372560
1838,1829,1,1133068800
1838,1793,1,1134000660
1838,1640,1,1134594900
1838,2046,1,1134411240
1838,696,1,1134233280
1838,1898,1,1134780480
1838,1366,1,1136357100
1838,1562,1,1136355960
1838,2381,1,1137783720
1838,3997,1,1166408700
1838,3921,1,1166409000
1838,3541,1,1167141240
1838,4782,1,1167778620
1838,3529,1,1168275180
1838,2815,1,1168616400
1838,3235,1,1168620300
1838,4827,1,1169182740
1838,4930,1,1169533620
1838,4177,1,1169656620
1838,3096,1,1170196080
1838,4999,1,1170368340
1838,5050,1,1171147380
1838,5152,1,1172332560
1838,5179,1,1173023760
1838,5194,1,1173059880
1838,3598,-1,1173375600
1838,5256,1,1173495660
1838,2912,1,1173831660
1838,5282,1,1174440240
1838,1057,-1,1174510320
1838,5324,1,1174440720
1838,3926,1,1188221820
1838,6114,1,1195086840
1838,6916,1,1196587740
1838,4477,1,1197361680
1838,6986,1,1197001140
1840,1839,-1,1132280280
1841,379,1,1132081620
1843,606,1,1132118880
1844,606,-1,1132146240
1844,1568,1,1132911660
1844,1906,-1,1132924320
1844,1915,-1,1134494160
1844,862,1,1135270380
1844,1803,1,1136366460
1844,2004,1,1136243700
1844,2226,1,1136901960
1844,1681,1,1137161580
1844,2287,1,1137141300
1844,1578,1,1137748440
1844,2438,-1,1138024080
1844,1830,1,1138014720
1844,321,1,1138121340
1844,1249,1,1138207140
1844,2560,1,1139293980
1844,1984,1,1140434700
1844,2378,1,1140434520
1844,1106,1,1140859200
1844,1759,-1,1140967380
1844,2764,1,1141915620
1844,1244,1,1142868960
1844,2582,1,1142935080
1844,698,-1,1142935320
1844,1156,1,1143438540
1844,2968,1,1143809100
1844,1951,1,1143809220
1844,2425,1,1144252380
1844,2099,1,1146556260
1844,3108,1,1145532600
1844,3141,1,1157694360
1844,3160,-1,1145878680
1844,2465,1,1146556440
1844,2893,1,1147670880
1844,1062,1,1147275960
1844,3347,1,1149070380
1844,2063,1,1148292240
1844,2270,1,1148292060
1844,3504,1,1149482400
1844,2127,1,1154615280
1844,3866,1,1154610960
1844,2420,1,1155722280
1844,3134,-1,1158316620
1844,3154,-1,1159512300
1844,3059,1,1159958700
1844,2250,1,1160543760
1844,4297,-1,1160562000
1844,2044,1,1160975760
1844,1851,1,1161592080
1844,2301,1,1164721800
1844,4552,-1,1164699480
1844,4588,1,1165252620
1844,3149,-1,1163089200
1844,4734,1,1166539320
1844,4193,1,1178178180
1844,5792,1,1184183880
1844,3644,-1,1185642600
1844,3045,-1,1189138860
1844,6334,-1,1189575300
1844,6537,-1,1190785860
1844,933,-1,1191169740
1844,4482,1,1191953880
1844,4805,-1,1191922440
1845,606,-1,1132153080
1846,606,1,1132163700
1846,1908,1,1133026200
1846,1920,-1,1133108160
1846,2226,1,1136827440
1846,3059,1,1159990740
1846,4705,-1,1173150480
1846,4193,1,1178146140
1846,6645,-1,1193695620
1846,5547,-1,1193695860
1846,5706,-1,1193695440
1846,6667,-1,1193695800
1846,6454,-1,1193696160
1846,3020,-1,1193697840
1846,5736,-1,1193697240
1846,6332,-1,1193698440
1846,6722,-1,1193758260
1846,6726,1,1193757420
1846,6056,-1,1193849040
1846,5161,-1,1194196260
1846,4522,1,1194196800
1846,5237,-1,1195255800
1846,6123,-1,1195255980
1846,6850,1,1195255440
1846,4836,-1,1195254900
1846,2431,1,1196384100
1846,6884,1,1196383740
1846,4479,-1,1196383560
1847,606,1,1132174080
1847,4588,1,1164655500
1847,4193,-1,1178239500
1848,606,1,1132178520
1848,1951,1,1143838440
1848,1851,1,1161714420
1849,606,1,1132194840
1850,606,-1,1132201560
1850,2226,1,1136515080
1851,606,1,1132201860
1851,1908,1,1133461740
1851,2058,1,1134552180
1851,2226,1,1136570460
1851,1156,1,1143601440
1851,1951,1,1144081800
1851,2044,1,1161279600
1851,3280,1,1162591320
1851,3146,1,1162920960
1851,2657,1,1166542260
1852,606,1,1132204500
1853,606,1,1132206120
1853,2405,1,1137969240
1853,1201,1,1141507740
1853,2477,1,1143315780
1853,2166,1,1143315660
1853,383,1,1146998520
1853,2427,1,1146997680
1853,2787,1,1149343440
1853,2758,1,1149817800
1853,3521,1,1149815820
1853,3406,1,1160927400
1853,2044,1,1160946000
1853,14,-1,1176050880
1854,606,1,1132212600
1855,606,1,1132212660
1855,2226,-1,1136562120
1856,606,1,1132213740
1857,606,1,1132215840
1858,606,1,1132240800
1859,606,-1,1132243560
1859,2226,1,1136917980
1860,606,1,1132259580
1861,606,1,1132305120
1862,606,1,1132351500
1863,606,1,1132377420
1864,606,1,1132380660
1865,606,-1,1132413000
1866,606,1,1132413720
1866,1951,1,1144018620
1867,606,1,1132427700
1868,606,1,1132503960
1869,606,1,1132546260
1870,606,1,1132551540
1870,3108,1,1145395020
1870,2323,1,1146014640
1870,2575,1,1148367600
1870,2908,-1,1154460240
1870,4052,1,1156919280
1870,62,-1,1157869800
1870,3480,1,1160182860
1870,3059,1,1160065620
1870,4734,1,1166563380
1870,4561,-1,1166931960
1870,4827,-1,1169422680
1870,4878,-1,1168975260
1870,1419,1,1169223000
1870,4854,1,1169422560
1870,2191,-1,1170225960
1870,3901,1,1171431780
1870,1351,1,1171762260
1870,3854,1,1174403580
1870,4672,-1,1179897960
1870,933,-1,1191187440
1870,2810,-1,1193936160
1871,606,1,1132598400
1872,606,1,1132616280
1873,606,1,1132782480
1873,2226,-1,1136763000
1874,606,1,1132839240
1874,2405,-1,1137977220
1874,4910,1,1174964040
1874,4892,1,1174964640
1874,4543,1,1174964160
1874,5386,-1,1174963920
1874,5666,1,1178499000
1874,4576,1,1178495760
1875,606,1,1132876560
1875,2702,1,1141092780
1875,2123,-1,1141546440
1875,2838,1,1150189740
1875,2291,1,1150256880
1875,2980,1,1151025360
1875,2373,1,1151382840
1875,3703,-1,1152392820
1875,2427,1,1152584760
1875,1892,-1,1153343580
1875,3804,-1,1153343880
1876,606,1,1132953300
1876,2138,1,1135628520
1876,2145,1,1135629180
1876,944,1,1135627020
1876,2621,1,1140359460
1877,1559,1,1132172280
1877,891,-1,1147622820
1877,2430,1,1148334300
1878,1559,1,1132525860
1878,1591,1,1133047020
1878,2122,1,1139815740
1878,3904,1,1161312600
1879,1559,1,1132552020
1880,1559,1,1132704360
1880,910,1,1134949320
1880,862,1,1134870600
1880,2053,1,1134956340
1880,2066,-1,1134869220
1880,1001,1,1137289620
1880,2004,1,1135902840
1880,2258,1,1137426300
1880,1681,1,1136918220
1880,1064,1,1136917380
1880,2349,1,1136917260
1880,885,1,1136916840
1880,1937,1,1137374700
1880,1578,1,1137351300
1881,1095,1,1132234200
1883,1882,1,1132618440
1883,1892,1,1132882620
1883,1524,1,1138392540
1884,1421,1,1132258620
1885,1421,1,1132465980
1886,1421,1,1133096700
1888,1887,1,1132279080
1888,2357,-1,1145981100
1888,6029,1,1190835120
1888,6087,1,1193859660
1889,1450,1,1132334940
1889,1734,1,1135143360
1889,1509,1,1138728660
1889,694,1,1139758560
1890,1450,1,1132438320
1890,855,1,1132482780
1890,1897,1,1132741980
1890,1829,1,1132858080
1890,1903,1,1132923180
1890,1568,1,1132913280
1890,1908,1,1133018280
1890,1919,1,1133018760
1890,1928,1,1133046000
1890,1804,1,1133088000
1890,1933,1,1133160840
1890,1936,1,1133201640
1890,1939,-1,1133249820
1890,1432,1,1133295660
1890,910,1,1133426820
1890,1952,1,1133426760
1890,1174,1,1133427420
1890,258,1,1133427120
1890,1956,1,1133427360
1890,1616,1,1133427480
1890,1968,1,1133449920
1890,1793,1,1133475780
1890,693,1,1133502660
1890,1976,1,1133509740
1890,1977,1,1133502660
1890,1629,1,1133505480
1890,795,1,1133548920
1890,1988,1,1133686740
1890,1989,1,1133769540
1890,1014,1,1133769480
1890,2002,-1,1133807040
1890,1909,1,1133813700
1890,2010,1,1133813760
1890,892,1,1133807160
1890,2015,-1,1133855520
1890,2016,-1,1133855580
1890,762,1,1133887080
1890,2019,1,1133899860
1890,1824,1,1134048600
1890,1574,1,1134048660
1890,1323,1,1134387480
1890,1447,1,1134048780
1890,1476,1,1134112560
1890,1944,1,1134387600
1890,1640,1,1134387660
1890,1915,1,1134457200
1890,2046,1,1134388020
1890,696,1,1134387960
1890,1701,1,1134388740
1890,2018,1,1134389400
1890,1260,1,1134389460
1890,1609,1,1134459000
1890,1898,1,1134555780
1890,2058,1,1134555600
1890,862,1,1134769800
1890,2053,1,1134555840
1890,971,1,1134635880
1890,1237,1,1134636000
1890,533,1,1134635940
1890,2074,1,1134715620
1890,1961,1,1134715560
1890,2066,1,1134769860
1890,2080,-1,1134773400
1890,1415,1,1134980700
1890,1835,1,1134980940
1890,1814,1,1134981060
1890,1734,1,1134981240
1890,2122,1,1135168500
1890,1135,1,1135145400
1890,1431,1,1135145580
1890,1540,1,1135335960
1890,2125,1,1135436580
1890,2128,1,1135289100
1890,2133,1,1135289220
1890,2138,1,1135336320
1890,2145,1,1135336140
1890,944,1,1135436640
1890,863,1,1135601520
1890,1485,1,1135436700
1890,948,1,1135436880
1890,1184,1,1135761780
1890,2176,1,1135761780
1890,2004,1,1135922400
1890,2183,1,1135922460
1890,2190,1,1135922640
1890,874,1,1135964040
1890,1676,1,1135964160
1890,1682,1,1135964160
1890,656,1,1136187540
1890,1366,1,1136187660
1890,1562,1,1136187720
1890,2208,1,1136187780
1890,1993,-1,1136659500
1890,2381,1,1137763380
1890,1578,1,1137363060
1890,2621,1,1140725280
1890,2371,1,1142428500
1890,1613,1,1142424000
1890,2838,1,1142447700
1890,1156,1,1143631440
1890,2976,1,1143818340
1890,2425,1,1144415040
1890,3034,1,1144427640
1890,2372,1,1144870260
1890,2099,1,1146498180
1890,1493,1,1145382960
1890,1062,1,1147455180
1890,2471,1,1147751880
1890,2575,1,1147932060
1890,3453,1,1148962200
1890,2666,1,1149253620
1890,2732,1,1150109640
1890,2127,1,1154122440
1890,1892,1,1153132500
1890,2908,1,1154461320
1890,4131,1,1158833340
1890,2172,1,1164454080
1890,62,1,1171240080
1890,2087,1,1179252180
1890,1761,-1,1134564720
1890,6479,1,1189647000
1891,1450,1,1132798680
1891,855,1,1133002260
1891,1903,1,1133000880
1891,1568,1,1133133540
1891,1591,1,1133133180
1891,1920,-1,1133132700
1891,1804,1,1133149020
1891,1174,1,1133658000
1891,1260,1,1134627000
1891,1814,1,1135188300
1891,2217,-1,1136409960
1891,2226,1,1136859660
1891,2258,1,1137581700
1891,1681,1,1137216600
1891,1064,1,1137203400
1891,1937,1,1137581460
1891,2381,-1,1137580980
1891,2371,1,1137581340
1891,2405,-1,1138054020
1891,2451,1,1138450140
1891,1524,-1,1138326300
1893,1892,1,1132634820
1893,3781,-1,1169080920
1894,1892,1,1132911780
1894,910,1,1133830980
1894,1793,1,1133833080
1894,1629,1,1133948760
1894,1014,1,1134164220
1894,1184,1,1135775220
1894,2176,1,1136051940
1894,2194,1,1136052300
1894,874,1,1136069220
1894,1676,1,1136063880
1894,1795,1,1138909140
1894,2499,-1,1138234740
1894,1664,1,1140728580
1894,1201,-1,1141320600
1894,2847,1,1143241680
1894,2880,1,1142817360
1894,1420,1,1142900580
1894,2032,1,1144020540
1894,575,1,1143654000
1894,2970,1,1143654540
1894,1493,1,1145383920
1894,2750,1,1145638080
1894,2396,1,1145889300
1894,2323,1,1146043080
1894,2465,1,1146501240
1894,3255,1,1147629900
1894,1062,1,1147540560
1894,3426,-1,1148373060
1894,428,1,1150307220
1894,2291,1,1150308420
1894,2397,1,1151538000
1894,2980,1,1151264340
1894,3591,1,1151274300
1894,2127,1,1154089440
1894,2048,1,1158608580
1894,2908,-1,1154457840
1894,3733,-1,1154324280
1894,2617,1,1158173340
1894,3148,1,1157911200
1894,3134,1,1158608280
1894,3152,1,1162855440
1894,3488,1,1163201580
1894,2735,1,1163202120
1894,4535,1,1164146880
1894,3150,1,1168906080
1894,3901,1,1171409700
1894,3004,1,1179220620
1894,5738,-1,1179224160
1894,4672,-1,1180436760
1894,1761,1,1142007300
1895,2133,1,1135488300
1895,1803,1,1136270940
1895,2194,1,1135942740
1895,2258,1,1137538080
1895,1471,1,1136434020
1895,2293,1,1136707920
1895,2349,1,1136894100
1895,2351,1,1137148140
1895,2360,1,1137148320
1895,2361,1,1137148020
1895,1578,1,1137506700
1895,2371,1,1137506460
1895,1901,1,1138055100
1895,2451,1,1138052940
1895,962,1,1138142520
1895,2226,1,1140580860
1895,2683,1,1140798780
1896,1895,-1,1132697580
1896,1640,1,1134278400
1896,2049,-1,1134279420
1896,4444,1,1194533820
1898,1897,1,1132739280
1898,2019,1,1134363300
1898,1260,1,1134361800
1898,1961,1,1135209300
1898,2381,1,1137560820
1898,1830,1,1138321140
1898,1892,1,1153523400
1899,1897,1,1132885860
1900,1897,1,1133128620
1900,1829,1,1133128620
1900,1568,1,1133128680
1900,1591,1,1133128860
1900,1919,1,1133128440
1900,1035,1,1133277780
1900,1923,1,1133128980
1900,910,1,1133475840
1900,1952,1,1133475900
1900,1174,1,1133475600
1900,258,1,1133475780
1900,1956,1,1133475720
1900,1616,1,1133475480
1900,1968,1,1133475540
1900,1793,1,1133475420
1900,1629,1,1133880300
1900,795,1,1133880480
1900,1988,1,1133880540
1900,1643,1,1134323640
1900,1824,1,1134005700
1900,1323,1,1134172980
1900,1447,1,1134323700
1900,1944,1,1134323760
1900,1915,1,1134964740
1900,1701,1,1134775680
1900,2018,1,1134777720
1900,1260,1,1134775680
1900,1609,1,1134966240
1900,862,1,1134775620
1900,2066,1,1134852660
1900,1415,1,1134853320
1900,1835,1,1134852600
1900,1814,1,1134961860
1900,1734,1,1134961800
1900,1272,1,1134961860
1900,944,1,1135568340
1900,863,1,1135568340
1900,1485,1,1135568100
1900,948,1,1135568160
1900,1001,1,1137504000
1900,1803,1,1136491320
1900,1890,1,1136060100
1900,1418,1,1136060100
1900,1184,-1,1135754280
1900,2004,1,1135899840
1900,2183,1,1136491740
1900,2190,1,1136325780
1900,874,1,1136491680
1900,1676,1,1135979520
1900,1682,1,1136062620
1900,656,1,1136584260
1900,1366,1,1136161020
1900,1562,1,1136491440
1900,2208,1,1136491320
1900,2219,1,1136491260
1900,781,1,1136491200
1900,2226,1,1136702820
1900,2258,1,1137887280
1900,2262,1,1136491080
1900,1471,1,1136491080
1900,2048,1,1136509680
1900,1681,1,1136661000
1900,2293,1,1136660940
1900,930,1,1136661060
1900,2296,1,1136661060
1900,1064,1,1136661060
1900,1795,1,1139172540
